hs6,hs_chapter,chapter_name_ko,hs6_name_ko,target_kicox_industry,mapping_type,mapping_confidence,rationale,nature_major_code,nature_major_name,valid_through,source
721669,72,제72류 철강,,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010101,(봉·형강),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
721691,72,제72류 철강,,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010101,(봉·형강),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
721699,72,제72류 철강,,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010101,(봉·형강),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
721710,72,제72류 철강,,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010501,(강선),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
721720,72,제72류 철강,,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010501,(강선),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
721730,72,제72류 철강,그 밖의 비금속(卑金屬)을 도금하거나 도포한 것,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010501,(강선),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
721790,72,제72류 철강,,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010501,(강선),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
721810,72,제72류 철강,잉곳(ingot)과 그 밖의 일차제품(primary form) 형태인 것,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010601,(철강 반제품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
721891,72,제72류 철강,횡단면이 직사각형인 것(정사각형인 것은 제외한다),철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010601,(철강 반제품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
721899,72,제72류 철강,기타,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010601,(철강 반제품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
721911,72,제72류 철강,두께가 10밀리미터를 초과하는 것,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,,,2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
721912,72,제72류 철강,두께가 4.75밀리미터 이상 10밀리미터 이하인 것,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,,,2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
721913,72,제72류 철강,두께가 3밀리미터 이상 4.75밀리미터 미만인 것,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,,,2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
721914,72,제72류 철강,두께가 3밀리미터 미만인 것,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,,,2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
721921,72,제72류 철강,두께가 10밀리미터를 초과하는 것,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,,,2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
721922,72,제72류 철강,두께가 4.75밀리미터 이상 10밀리미터 이하인 것,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,,,2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
721923,72,제72류 철강,두께가 3밀리미터 이상 4.75밀리미터 미만인 것,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,,,2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
721924,72,제72류 철강,두께가 3밀리미터 미만인 것,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,,,2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
721931,72,제72류 철강,두께가 4.75밀리미터 이상인 것,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,,,2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
721932,72,제72류 철강,두께가 3밀리미터 이상 4.75밀리미터 미만인 것,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,,,2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
721933,72,제72류 철강,두께가 1밀리미터를 초과 3밀리미터 미만인 것,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,,,2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
721934,72,제72류 철강,두께가 0.5밀리미터 이상 1밀리미터 이하인 것,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,,,2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
721935,72,제72류 철강,두께가 0.5밀리미터 미만인 것,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,,,2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
721990,72,제72류 철강,기타,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,,,2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722011,72,제72류 철강,두께가 4.75밀리미터 이상인 것,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,,,2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722012,72,제72류 철강,두께가 4.75밀리미터 미만인 것,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,,,2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722020,72,제72류 철강,냉간압연(냉간환원)보다 더 가공하지 않은 것,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,,,2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722090,72,제72류 철강,기타,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,,,2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722100,72,제72류 철강,,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010101,(봉·형강),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722211,72,제72류 철강,,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010101,(봉·형강),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722219,72,제72류 철강,,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010101,(봉·형강),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722220,72,제72류 철강,,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010101,(봉·형강),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722230,72,제72류 철강,,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010101,(봉·형강),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722240,72,제72류 철강,,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010101,(봉·형강),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722300,72,제72류 철강,,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010501,(강선),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722410,72,제72류 철강,잉곳(ingot)이나 그 밖의 일차제품(primary form) 형태인 것,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010601,(철강 반제품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722490,72,제72류 철강,기타,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010601,(철강 반제품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722511,72,제72류 철강,,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010201,(철강 판재),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722519,72,제72류 철강,,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010201,(철강 판재),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722530,72,제72류 철강,기타[코일 모양인 것으로서 열간(熱間)압연보다 더 가공하지 않은 것으로 한정한다],철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010201,(철강 판재),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722540,72,제72류 철강,"기타[코일 모양은 제외하고, 열간(熱間)압연보다 더 가공하지 않은 것으로 한정한다]",철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010201,(철강 판재),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722550,72,제72류 철강,기타[냉간압연(냉간환원)보다 더 가공하지 않은 것으로 한정한다],철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010201,(철강 판재),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722591,72,제72류 철강,아연을 전해도금하거나 도포한 것,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010201,(철강 판재),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722592,72,제72류 철강,그 밖의 방법으로 아연을 도금하거나 도포한 것,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010201,(철강 판재),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722599,72,제72류 철강,기타,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010201,(철강 판재),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722611,72,제72류 철강,,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010201,(철강 판재),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722619,72,제72류 철강,,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010201,(철강 판재),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722620,72,제72류 철강,,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010201,(철강 판재),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722691,72,제72류 철강,열간(熱間)압연보다 더 가공하지 않은 것,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010201,(철강 판재),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722692,72,제72류 철강,,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010201,(철강 판재),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722699,72,제72류 철강,기타,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010201,(철강 판재),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722710,72,제72류 철강,,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010101,(봉·형강),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722720,72,제72류 철강,,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010101,(봉·형강),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722790,72,제72류 철강,기타,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010101,(봉·형강),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722810,72,제72류 철강,,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010101,(봉·형강),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722820,72,제72류 철강,,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010101,(봉·형강),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722830,72,제72류 철강,그 밖의 봉[열간(熱間)압연ㆍ열간인발(熱間引拔)ㆍ압출보다 더 가공하지 않은 것으로 한정한다],철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010101,(봉·형강),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722840,72,제72류 철강,그 밖의 봉[단조(鍛造)보다 더 가공하지 않은 것으로 한정한다],철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010101,(봉·형강),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
722850,72,제72류 철강,,철강,direct,A,제72류 철강. KICOX '철강'에 직접 대응,24010101,(봉·형강),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
