quarter,quarter_end,complex_nm,complex_type,industry,production,employment,op_rate_official,op_rate_approx,firms_in,firms_op,production_yoy,employment_yoy,production_yoy_valid,employment_yoy_valid,quadrant_yoy_valid,review_required,classification_break,production_source,employment_source,op_rate_source,firms_in_source,firms_op_source,production_is_revised,employment_is_revised,op_rate_is_revised,firms_in_is_revised,firms_op_is_revised,production_masked,employment_masked,op_rate_masked,firms_in_masked,firms_op_masked,production_invalid_source,employment_invalid_source,op_rate_invalid_source,firms_in_invalid_source,firms_op_invalid_source,production_note,employment_note,op_rate_note,firms_in_note,firms_op_note
2026Q1,2026-03-31,창원,국가,음식료,1386.89,628.0,94.49925730093621,,7.0,4.0,3.367344657191196,-21.499999999999996,True,True,True,True,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2026Q1,2026-03-31,창원,국가,전기전자,34433.41222222222,27944.0,76.60542630167004,,647.0,589.0,-7.049417233574484,-1.3067740340467648,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2026Q1,2026-03-31,창원,국가,철강,20065.36,9675.0,63.696158427106106,,80.0,75.0,53.82520740923593,-0.7997539218701943,True,True,True,True,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2026Q2,2026-06-30,창원,국가,기계,53699.86956060604,58784.0,80.61136243111459,,1556.0,1458.0,-19.547350877543444,-6.339722447939078,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2026Q2,2026-06-30,창원,국가,기타,84.58,171.0,69.14084852448296,,35.0,25.0,3.033256182238997,17.12328767123288,True,True,True,True,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2026Q2,2026-06-30,창원,국가,목재종이,165.87,428.0,74.70612079448723,,48.0,44.0,-12.897127553431709,-10.084033613445376,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2026Q2,2026-06-30,창원,국가,비금속,162.35,183.0,57.29662961002294,,4.0,4.0,45.670704351727224,-1.0810810810810811,True,True,True,True,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2026Q2,2026-06-30,창원,국가,석유화학,419.24,619.0,76.3073114795872,,49.0,45.0,-6.729849384858399,9.557522123893802,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2026Q2,2026-06-30,창원,국가,섬유의복,7.117100000000001,34.0,64.01939354687823,,10.0,8.0,-12.319670818395734,0.0,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2026Q2,2026-06-30,창원,국가,운송장비,46903.16277777778,16308.0,92.27632227871221,,254.0,245.0,19.643332008653246,-0.7848147472166445,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2026Q2,2026-06-30,창원,국가,음식료,1322.37,635.0,92.30430958663149,,7.0,4.0,0.8734323986208103,-3.7878787878787845,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2026Q2,2026-06-30,창원,국가,전기전자,34563.72,27979.0,76.6519761263072,,651.0,590.0,2.697876409158262,-0.4128848549563968,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
2026Q2,2026-06-30,창원,국가,철강,20479.17,9689.0,63.682159659012996,,80.0,74.0,32.648709569813406,-1.1427405366799315,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표
