period,district,legal_dong,ksic_major_code,ksic_major_name,ksic_mid_code,ksic_mid_name,kicox_industry,mapping_grade,mapping_type,mapping_rationale,months_observed,months,power_usage,customer_count_qe,customer_count_mean,suppression_flag,missing_flag,coverage_flag,source_file
2022Q2,마산합포구,진북면,D,"전기, 가스, 증기 및 공기 조절 공급업",35,전기/ 가스/ 증기 및 공기조절 공급업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,45728.0,23.0,22.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진북면,E,"수도, 하수 및 폐기물 처리, 원료 재생업",36,수도업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,63914.0,33.0,33.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진북면,E,"수도, 하수 및 폐기물 처리, 원료 재생업",37,하수/ 폐수 및 분뇨 처리업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,,,,1,1,SUPPRESSED,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진북면,E,"수도, 하수 및 폐기물 처리, 원료 재생업",38,폐기물 수집운반/ 처리 및 원료재생업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,187510.0,5.0,5.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진북면,F,건설업,41,종합 건설업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,15931.0,11.0,10.333333333333334,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진북면,F,건설업,42,전문직별 공사업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,,,,1,1,SUPPRESSED,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진북면,G,도매 및 소매업,46,도매 및 상품중개업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,61687.0,17.0,17.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진북면,G,도매 및 소매업,47,소매업; 자동차 제외,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,48207.0,21.0,21.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진북면,H,운수 및 창고업,49,육상운송 및 파이프라인 운송업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,,,,1,1,SUPPRESSED,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진북면,H,운수 및 창고업,52,창고 및 운송관련 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,354444.0,23.0,23.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진북면,I,숙박 및 음식점업,55,숙박업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,95713.0,5.0,5.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진북면,I,숙박 및 음식점업,56,음식점 및 주점업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,187765.0,35.0,35.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진북면,J,정보통신업,60,방송업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,5956.0,11.0,11.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진북면,J,정보통신업,61,우편 및 통신업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,150531.0,73.0,72.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진북면,K,금융 및 보험업,64,금융업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,,,,1,1,SUPPRESSED,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진북면,L,부동산업,68,부동산업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,149974.0,85.0,86.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진북면,M,"전문, 과학 및 기술 서비스업",71,전문서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,,,,1,1,SUPPRESSED,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진북면,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75,사업지원 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,3393.0,5.0,5.333333333333333,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진북면,N,"사업시설 관리, 사업 지원 및 임대 서비스업",76,임대업; 부동산 제외,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,,,,1,1,SUPPRESSED,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진북면,O,"공공 행정, 국방 및 사회보장 행정",84,공공행정/ 국방 및 사회보장 행정,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,49814.0,15.0,14.666666666666666,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진북면,P,교육 서비스업,85,교육 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,,,,1,1,SUPPRESSED,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진북면,Q,보건업 및 사회복지 서비스업,86,보건업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,,,,1,1,SUPPRESSED,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진북면,Q,보건업 및 사회복지 서비스업,87,사회복지 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,245682.0,9.0,9.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진북면,R,"예술, 스포츠 및 여가관련 서비스업",91,스포츠 및 오락관련 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,,,,1,1,SUPPRESSED,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진북면,S,"협회 및 단체, 수리 및 기타 개인 서비스업",94,협회 및 단체,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,32822.0,16.0,16.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진북면,S,"협회 및 단체, 수리 및 기타 개인 서비스업",95,개인 및 소비용품 수리업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,87904.0,8.0,8.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진북면,S,"협회 및 단체, 수리 및 기타 개인 서비스업",96,기타 개인 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,243536.0,23.0,23.333333333333332,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진전면,A,"농업, 임업 및 어업",01,농업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,3618608.0,1509.0,1496.3333333333333,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진전면,A,"농업, 임업 및 어업",02,임업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,,,,1,1,SUPPRESSED,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진전면,A,"농업, 임업 및 어업",03,어업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,,,,1,1,SUPPRESSED,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진전면,C,제조업,10,식료품 제조업,음식료,A,direct,음료(11)와 함께 '음식료'에 대응,3,2022-04|2022-05|2022-06,947903.0,34.0,34.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진전면,C,제조업,11,음료 제조업,음식료,A,direct,식료품(10)과 함께 '음식료'에 대응,3,2022-04|2022-05|2022-06,,,,1,1,SUPPRESSED,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진전면,C,제조업,16,목재 및 나무제품 제조업;가구제외,목재종이,A,direct,펄프·종이(17)와 함께 대응,3,2022-04|2022-05|2022-06,71417.0,7.0,7.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진전면,C,제조업,20,화학물질 및 화학제품 제조업;의약품 제외,석유화학,A,direct,석유정제(19)와 함께 대응,3,2022-04|2022-05|2022-06,,,,1,1,SUPPRESSED,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진전면,C,제조업,23,비금속 광물제품 제조업,비금속,A,direct,명칭·범위 직접 대응,3,2022-04|2022-05|2022-06,2984735.0,5.0,5.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진전면,C,제조업,24,1차 금속 제조업,철강,B,approximate,24는 비철금속도 포함해 '철강'보다 범위가 넓다,3,2022-04|2022-05|2022-06,,,,1,1,SUPPRESSED,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진전면,C,제조업,25,금속가공제품 제조업;기계 및 가구 제외,기계,C,ambiguous,KICOX 에서 금속가공이 '철강'과 '기계' 중 어디로 집계되는지 공표 정의로 확정 불가,3,2022-04|2022-05|2022-06,320897.0,5.0,5.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진전면,C,제조업,26,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,전기전자,A,direct,28과 함께 대응,3,2022-04|2022-05|2022-06,,,,1,1,SUPPRESSED,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진전면,C,제조업,29,기타 기계 및 장비 제조업,기계,A,direct,KICOX '기계'의 중심 범위,3,2022-04|2022-05|2022-06,200254.0,7.0,7.333333333333333,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진전면,C,제조업,30,자동차 및 트레일러 제조업,운송장비,A,direct,31과 함께 대응,3,2022-04|2022-05|2022-06,,,,1,1,SUPPRESSED,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진전면,C,제조업,31,기타 운송장비 제조업,운송장비,A,direct,30과 함께 대응,3,2022-04|2022-05|2022-06,,,,1,1,SUPPRESSED,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진전면,C,제조업,32,가구 제조업,기타,C,ambiguous,KICOX '기타' 구성 미공표,3,2022-04|2022-05|2022-06,,,,1,1,SUPPRESSED,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진전면,C,제조업,34,산업용 기계 및 장비 수리업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,13514.0,5.0,5.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진전면,D,"전기, 가스, 증기 및 공기 조절 공급업",35,전기/ 가스/ 증기 및 공기조절 공급업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,26086.0,17.0,15.666666666666666,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진전면,E,"수도, 하수 및 폐기물 처리, 원료 재생업",36,수도업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,97561.0,41.0,41.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진전면,E,"수도, 하수 및 폐기물 처리, 원료 재생업",37,하수/ 폐수 및 분뇨 처리업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,,,,1,1,SUPPRESSED,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진전면,E,"수도, 하수 및 폐기물 처리, 원료 재생업",38,폐기물 수집운반/ 처리 및 원료재생업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,125564.0,6.0,6.0,0,0,COMPLETE,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
2022Q2,마산합포구,진전면,E,"수도, 하수 및 폐기물 처리, 원료 재생업",39,환경 정화 및 복원업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2022-04|2022-05|2022-06,,,,1,1,SUPPRESSED,(제공)2022_12345월_산업분류별-법정동별 전력데이터.xlsx|(제공)2206_산업분류별-법정동별 전력데이터.xlsx
